5.000000000000000888e+00 1.999607938051727529e-20
5.011530038162065992e+00 1.946094978859801069e-20
5.023086664680135094e+00 1.894100366804639679e-20
5.034669940867161131e+00 1.843578182291245996e-20
5.046279928177481722e+00 1.794483999347870359e-20
5.057916688207151346e+00 1.746774832912413274e-20
5.069580282694266415e+00 1.700409088154422685e-20
5.081270773519290351e+00 1.655346511745954800e-20
5.092988222705384871e+00 1.611548144998953833e-20
5.104732692418732398e+00 1.568976278790578748e-20
5.116504244968878901e+00 1.527594410201367825e-20
5.128302942809050968e+00 1.487367200795029505e-20
5.140128848536495099e+00 1.448260436471337030e-20
5.151982024892808099e+00 1.410240988827353026e-20
5.163862534764265710e+00 1.373276777964604679e-20
5.175770441182164561e+00 1.337336736683093684e-20
5.187705807323148122e+00 1.302390776005442172e-20
5.199668696509548660e+00 1.268409751977026524e-20
5.211659172209720303e+00 1.235365433690555293e-20
5.223677298038371219e+00 1.203230472485625239e-20
5.235723137756910894e+00 1.171978372276050636e-20
5.247796755273779645e+00 1.141583460959949629e-20
5.259898214644794123e+00 1.112020862869373417e-20
5.272027580073482156e+00 1.083266472218256095e-20
5.284184915911422920e+00 1.055296927509224398e-20
5.296370286658596882e+00 1.028089586861514728e-20
5.308583756963717981e+00 1.001622504223931875e-20
5.320825391624580014e+00 9.758744064381572767e-21
5.333095255588404804e+00 9.508246711194356265e-21
5.345393413952177930e+00 9.264533053228979692e-21
5.357719931963002225e+00 9.027409249651260308e-21
5.370074875018440608e+00 8.796687349720238529e-21
5.382458308666862479e+00 8.572185101250036378e-21
5.394870298607794545e+00 8.353725765789231703e-21
5.407310910692262773e+00 8.141137940261393311e-21
5.419780210923149433e+00 7.934255384821747611e-21
5.432278265455539490e+00 7.732916856695667785e-21
5.444805140597071436e+00 7.536965949772929506e-21
5.457360902808291669e+00 7.346250939741950764e-21
5.469945618703000001e+00 7.160624634557262740e-21
5.482559355048613803e+00 6.979944230040685369e-21
5.495202178766513512e+00 6.804071170426149908e-21
5.507874156932402343e+00 6.632871013664716156e-21
5.520575356776660669e+00 6.466213301314374245e-21
5.533305845684698632e+00 6.303971432845866867e-21
5.546065691197322955e+00 6.146022544202722987e-21
5.558854961011088669e+00 5.992247390460156468e-21
5.571673722978657040e+00 5.842530232433170566e-21
5.584522045109162391e+00 5.696758727091124537e-21
5.597399995568563824e+00 5.554823821640279711e-21
5.610307642680013807e+00 5.416619651142583901e-21
5.623245054924218778e+00 5.282043439543043376e-21
5.636212300939803299e+00 5.150995403983916955e-21
5.649209449523672433e+00 5.023378662287892419e-21
5.662236569631373229e+00 4.899099143497491053e-21
5.675293730377472201e+00 4.778065501361816071e-21
5.688381001035908824e+00 4.660189030666883193e-21
5.701498451040370341e+00 4.545383586308254270e-21
5.714646149984663026e+00 4.433565505010064930e-21
5.727824167623067453e+00 4.324653529597218421e-21
5.741032573870725741e+00 4.218568735731260639e-21
5.754271438804003935e+00 4.115234461024154965e-21
5.767540832660862371e+00 4.014576236447073468e-21
5.780840825841233155e+00 3.916521719954372414e-21
5.794171488907388756e+00 3.821000632246213678e-21
5.807532892584319484e+00 3.727944694596073442e-21
5.820925107760109185e+00 3.637287568671634284e-21
5.834348205486308281e+00 3.548964798281121214e-21
5.847802256978316571e+00 3.462913752978724337e-21
5.861287333615750939e+00 3.379073573465943302e-21
5.874803506942834375e+00 3.297385118727127457e-21
5.888350848668771675e+00 3.217790914841018929e-21
5.901929430668129584e+00 3.140235105410888988e-21
5.915539324981214264e+00 3.064663403558810879e-21
5.929180603814460326e+00 2.991023045431234342e-21
5.942853339540811852e+00 2.919262745165128977e-21
5.956557604700104314e+00 2.849332651265556647e-21
5.970293471999450929e+00 2.781184304347557993e-21
5.984061014313629023e+00 2.714770596196656592e-21
5.997860304685461941e+00 2.650045730104217781e-21
6.011691416326213400e+00 2.586965182435136694e-21
6.025554422615973849e+00 2.525485665387152198e-21
6.039449397104048600e+00 2.465565090902220521e-21
6.053376413509342413e+00 2.407162535692164245e-21
6.067335545720764500e+00 2.350238207341548074e-21
6.081326867797606894e+00 2.294753411452823128e-21
6.095350453969947679e+00 2.240670519799277657e-21
6.109406378639034685e+00 2.187952939452961197e-21
6.123494716377690494e+00 2.136565082855717429e-21
6.137615541930698804e+00 2.086472338802739212e-21
6.151768930215207654e+00 2.037641044308798733e-21
6.165954956321125557e+00 1.990038457328773930e-21
6.180173695511518517e+00 1.943632730304684351e-21
6.194425223223007038e+00 1.898392884512570240e-21
6.208709615066171139e+00 1.854288785183515714e-21
6.223026946825950034e+00 1.811291117373892544e-21
6.237377294462042698e+00 1.769371362560800062e-21
6.251760734109311990e+00 1.728501775939439960e-21
6.266177342078190549e+00 1.688655364400109441e-21
6.280627194855076034e+00 1.649805865163035811e-21
6.295110369102753012e+00 1.611927725050128885e-21
6.309626941660786414e+00 1.574996080373539738e-21
6.324176989545937211e+00 1.538986737421262807e-21
6.338760589952561197e+00 1.503876153521173571e-21
6.353377820253030883e+00 1.469641418664942332e-21
6.368028757998137834e+00 1.436260237674414194e-21
6.382713480917507454e+00 1.403710912893269129e-21
6.397432066920009319e+00 1.371972327387530228e-21
6.412184594094172851e+00 1.341023928638924192e-21
6.426971140708594987e+00 1.310845712715794022e-21
6.441791785212368282e+00 1.281418208906484292e-21
6.456646606235483254e+00 1.252722464800986984e-21
6.471535682589257377e+00 1.224740031806800088e-21
6.486459093266741860e+00 1.197452951085562204e-21
6.501416917443149757e+00 1.170843739897420430e-21
6.516409234476273404e+00 1.144895378340618830e-21
6.531436123906902758e+00 1.119591296473997691e-21
6.546497665459250825e+00 1.094915361810756027e-21
6.561593939041375556e+00 1.070851867172009398e-21
6.576725024745599946e+00 1.047385518889167303e-21
6.591891002848945469e+00 1.024501425344454034e-21
6.607091953813550411e+00 1.002185085839346371e-21
6.622327958287100635e+00 9.804223797808766147e-22
6.637599097103253243e+00 9.591995561762341178e-22
6.652905451282071780e+00 9.385032234263881293e-22
6.668247102030450790e+00 9.183203394096479206e-22
6.683624130742549241e+00 8.986382018465567010e-22
6.699036619000221293e+00 8.794444389376484284e-22
6.714484648573452397e+00 8.607270002659917761e-22
6.729968301420782950e+00 8.424741479566357567e-22
6.745487659689757720e+00 8.246744480853887002e-22
6.761042805717350390e+00 8.073167623296268175e-22
6.776633822030406762e+00 7.903902398539973798e-22
6.792260791346078186e+00 7.738843094242570453e-22
6.807923796572262098e+00 7.577886717425744507e-22
6.823622920808044334e+00 7.420932919979999902e-22
6.839358247344136110e+00 7.267883926258968307e-22
6.855129859663319003e+00 7.118644462704276679e-22
6.870937841440887262e+00 6.973121689443895855e-22
6.886782276545085679e+00 6.831225133808851740e-22
6.902663249037565230e+00 6.692866625714424748e-22
6.918580843173822714e+00 6.557960234855799074e-22
6.934535143403650181e+00 6.426422209667872254e-22
6.950526234371576351e+00 6.298170918001918419e-22
6.966554200917324025e+00 6.173126789473539336e-22
6.982619128076258619e+00 6.051212259437633156e-22
6.998721101079835805e+00 5.932351714548161827e-22
7.014860205356056255e+00 5.816471439861833479e-22
7.031036526529920394e+00 5.703499567446612241e-22
7.047250150423872483e+00 5.593366026457243118e-22
7.063501163058274912e+00 5.486002494641828404e-22
7.079789650651845179e+00 5.381342351244542492e-22
7.096115699622129291e+00 5.279320631270915783e-22
7.112479396585944080e+00 5.179873981084285087e-22
7.128880828359852373e+00 5.082940615301583744e-22
7.145320081960613301e+00 4.988460274960109156e-22
7.161797244605648594e+00 4.896374186925854982e-22
7.178312403713503542e+00 4.806625024516991326e-22
7.194865646904314183e+00 4.719156869315904204e-22
7.211457062000262042e+00 4.633915174144880372e-22
7.228086737026053754e+00 4.550846727181235503e-22
7.244754760209379363e+00 4.469899617188986145e-22
7.261461219981384829e+00 4.391023199844518541e-22
7.278206204977133886e+00 4.314168065135223290e-22
7.294989804036086767e+00 4.239286005810037596e-22
7.311812106202570050e+00 4.166329986862725128e-22
7.328673200726242953e+00 4.095254116028234525e-22
7.345573177062578729e+00 4.026013615274132211e-22
7.362512124873335395e+00 3.958564793269214255e-22
7.379490134027027359e+00 3.892865018812145414e-22
7.396507294599410365e+00 3.828872695203618113e-22
7.413563696873955777e+00 3.766547235546119414e-22
7.430659431342329313e+00 3.705849038955557163e-22
7.447794588704867103e+00 3.646739467670109470e-22
7.464969259871065077e+00 3.589180825041502756e-22
7.482183535960056808e+00 3.533136334394873383e-22
7.499437508301095789e+00 3.478570118743624169e-22
7.516731268434043045e+00 3.425447181346114938e-22
7.534064908109852077e+00 3.373733387091701009e-22
7.551438519291048479e+00 3.323395444703839475e-22
7.568852194152231760e+00 3.274400889748845451e-22
7.586306025080553184e+00 3.226718068439056345e-22
7.603800104676212257e+00 3.180316122220054615e-22
7.621334525752938127e+00 3.135164973132052770e-22
7.638909381338497617e+00 3.091235309936262355e-22
7.656524764675176620e+00 3.048498574997991658e-22
7.674180769220276588e+00 3.006926951918786274e-22
7.691877488646616357e+00 2.966493353911090441e-22
7.709615016843023305e+00 2.927171412909991277e-22
7.727393447914829849e+00 2.888935469417472335e-22
7.745212876184380590e+00 2.851760563076280505e-22
7.763073396191525255e+00 2.815622423971738022e-22
7.780975102694127621e+00 2.780497464661428084e-22
7.798918090668556680e+00 2.746362772934735054e-22
7.816902455310202669e+00 2.713196105305753010e-22
7.834928292033976227e+00 2.680975881245834618e-22
7.852995696474815546e+00 2.649681178164046876e-22
7.871104764488193517e+00 2.619291727146740896e-22
7.889255592150628438e+00 2.589787909470408414e-22
7.907448275760184941e+00 2.561150753905226109e-22
7.925682911836998912e+00 2.533361934830338497e-22
7.943959597123781080e+00 2.506403771186115363e-22
7.962278428586331280e+00 2.480259226292721731e-22
7.980639503414050040e+00 2.454911908569517584e-22
7.999042919020459941e+00 2.430346073194972030e-22
8.017488773043719874e+00 2.406546624752760327e-22
8.035977163347144625e+00 2.383499120916265822e-22
8.054508188019720905e+00 2.361189777230745347e-22
8.073081945376630486e+00 2.339605473060567031e-22
8.091698533959764461e+00 2.318733758777454178e-22
8.110358052538261475e+00 2.298562864275527012e-22
8.129060600109017543e+00 2.279081708909635808e-22
8.147806275897218953e+00 2.260279912965322717e-22
8.166595179356860967e+00 2.242147810782018132e-22
8.185427410171286056e+00 2.224676465665779560e-22
8.204303068253704367e+00 2.207857686744319082e-22
8.223222253747726640e+00 2.191684047935296478e-22
8.242185067027897105e+00 2.176148909219412114e-22
8.261191608700228173e+00 2.161246440432782650e-22
8.280241979602717350e+00 2.146971647818837223e-22
8.299336280805908572e+00 2.133320403609023882e-22
8.318474613613409119e+00 2.120289478934385995e-22
8.337657079562438511e+00 2.107876580406993470e-22
8.356883780424350761e+00 2.096080390752116216e-22
8.376154818205199248e+00 2.084900613919662802e-22
8.395470295146253648e+00 2.074338025157379582e-22
8.414830313724557698e+00 2.064394526590044448e-22
8.434234976653467442e+00 2.055073208919288038e-22
8.453684386883198343e+00 2.046378419939378117e-22
8.473178647601361746e+00 2.038315840656899575e-22
8.492717862233529758e+00 2.030892569908744426e-22
8.512302134443771706e+00 2.024117218495796044e-22
8.531931568135206589e+00 2.018000013991662465e-22
8.551606267450551968e+00 2.012552917550493488e-22
8.571326336772685295e+00 2.007789754229335730e-22
8.591091880725185703e+00 2.003726358563356310e-22
8.610903004172900665e+00 2.000380737392890108e-22
8.630759812222491334e+00 1.997773252246485940e-22
8.650662410223002752e+00 1.995926823942936078e-22
8.670610903766405642e+00 1.994867162498150317e-22
8.690605398688173722e+00 1.994623025922870347e-22
8.710646001067841482e+00 1.995226512090401187e-22
8.730732817229553078e+00 1.996713388559791547e-22
8.750865953742643200e+00 1.999123466083428334e-22
8.771045517422196625e+00 2.002501022539324254e-22
8.791271615329614875e+00 2.006895285245541697e-22
8.811544354773181098e+00 2.012360981084605278e-22
8.831863843308635609e+00 2.018958965649936007e-22
8.852230188739738992e+00 2.026756944800052711e-22
8.872643499118851196e+00 2.035830304666860484e-22
8.893103882747499966e+00 2.046263069436133969e-22
8.913611448176959939e+00 2.058149010261352341e-22
8.934166304208819298e+00 2.071592933694363424e-22
8.954768559895573077e+00 2.086712184288624605e-22
8.975418324541184489e+00 2.103638403909029364e-22
8.996115707701676456e+00 2.122519600236967850e-22
9.016860819185707143e+00 2.143522589617133437e-22
9.037653769055156161e+00 2.166835895594954808e-22
9.058494667625707208e+00 2.192673205379059893e-22
9.079383625467425389e+00 2.221277513586370032e-22
9.100320753405359397e+00 2.252926118129417504e-22
9.121306162520120608e+00 2.287936679964829648e-22
9.142339964148467502e+00 2.326674620825401954e-22
9.163422269883909621e+00 2.369562216953196490e-22
9.184553191577286668e+00 2.417089860790230951e-22
9.205732841337367134e+00 2.469830119015591555e-22
9.226961331531446930e+00 2.528455432612439220e-22
9.248238774785937366e+00 2.593760610303473936e-22
9.269565283986974435e+00 2.666691702519093690e-22
9.290940972280999688e+00 2.748383473709711148e-22
9.312365953075378400e+00 2.840208618103235591e-22
9.333840340038996430e+00 2.943843251515557874e-22
9.355364247102851749e+00 3.061355328141612745e-22
9.376937788460676160e+00 3.195325928090615925e-22
9.398561078569528604e+00 3.349018618791950268e-22
9.420234232150409781e+00 3.526620698320492555e-22
9.441957364188867885e+00 3.733594629811137902e-22
9.463730589935606119e+00 3.977203232410588582e-22
9.485554024907100867e+00 4.267317864788382841e-22
9.507427784886203881e+00 4.617705065078501637e-22
9.529351985922765778e+00 5.048158295409285053e-22
9.551326744334257768e+00 5.588202017077501280e-22
9.573352176706363181e+00 6.283910748422878695e-22
9.595428399893625837e+00 7.211397467480223106e-22
9.617555531020054005e+00 8.506063522296233857e-22
9.639733687479742130e+00 1.043429416504282953e-21
9.661962986937499664e+00 1.360238395599199325e-21
9.684243547329471014e+00 1.975269095693855691e-21
9.706575486863762592e+00 3.676967688797036431e-21
9.728958924021062771e+00 3.066800023008613795e-20
9.751393977555288473e+00 4.729299282426183723e-21
9.773880766494201566e+00 2.174808584859543393e-21
9.796419410140032369e+00 1.404358763986293424e-21
9.819010028070133345e+00 1.033283520384718209e-21
9.841652740137604383e+00 8.153150405091029235e-22
9.864347666471919851e+00 6.721335517084634578e-22
9.887094927479580520e+00 5.710508938139856806e-22
9.909894643844740614e+00 4.960023873406972242e-22
9.932746936529857962e+00 4.381712751305335968e-22
9.955651926776324601e+00 3.923153055967430568e-22
9.978609736105118699e+00 3.551218395557734389e-22
1.000162048631744938e+01 3.243947432221808979e-22
1.002468429949539797e+01 2.986206702309066312e-22
1.004780129800256461e+01 2.767226428256052343e-22
1.007097160448472906e+01 2.579132274481794705e-22
1.009419534187048484e+01 2.416034235917768196e-22
1.011747263337190716e+01 2.273438560779429237e-22
1.014080360248519241e+01 2.147857175687887491e-22
1.016418837299133138e+01 2.036541327050920410e-22
1.018762706895672920e+01 1.937295666066755825e-22
1.021111981473392660e+01 1.848345787925808151e-22
1.023466673496218604e+01 1.768242110864267317e-22
1.025826795456821294e+01 1.695788968881461676e-22
1.028192359876678630e+01 1.629991521857936395e-22
1.030563379306143013e+01 1.570015466676053053e-22
1.032939866324508316e+01 1.515156084705068976e-22
1.035321833540076497e+01 1.464814192905623408e-22
1.037709293590223680e+01 1.418477264396390049e-22
1.040102259141468721e+01 1.375704465075729618e-22
1.042500742889539467e+01 1.336114688744118911e-22
1.044904757559438480e+01 1.299376911073455226e-22
1.047314315905515869e+01 1.265202353458582713e-22
1.049729430711529510e+01 1.233338071716454714e-22
1.052150114790718938e+01 1.203561675577681389e-22
1.054576380985870543e+01 1.175676952398091278e-22
1.057008242169386492e+01 1.149510219055642704e-22
1.059445711243352584e+01 1.124907264190441983e-22
1.061888801139606997e+01 1.101730772053729272e-22
1.064337524819809566e+01 1.079858141594691223e-22
1.066791895275507152e+01 1.059179631724986705e-22
1.069251925528209313e+01 1.039596777197177656e-22
1.071717628629449770e+01 1.021021030127289821e-22
1.074189017660861012e+01 1.003372590560414019e-22
1.076666105734241086e+01 9.865793961306847350e-23
1.079148905991624829e+01 9.705762461849302034e-23
1.081637431605351551e+01 9.553040400149434874e-23
1.084131695778137328e+01 9.407091122986716142e-23
1.086631711743142503e+01 9.267426516577340548e-23
1.089137492764044346e+01 9.133601905297996827e-23
1.091649052135105968e+01 9.005211564334269084e-23
1.094166403181245428e+01 8.881884762506940763e-23
1.096689559258111935e+01 8.763282264333623143e-23
1.099218533752148907e+01 8.649093231019857695e-23
1.101753340080671251e+01 8.539032468941085706e-23
1.104293991691933741e+01 8.432837981603642507e-23
1.106840502065203324e+01 8.330268787308261113e-23
1.109392884710829463e+01 8.231102969998716531e-23
1.111951153170317497e+01 8.135135935225096007e-23
1.114515321016399341e+01 8.042178846926111269e-23
1.117085401853103832e+01 7.952057223946472262e-23
1.119661409315834888e+01 7.864609677947865354e-23
1.122243357071435454e+01 7.779686776720957717e-23
1.124831258818267088e+01 7.697150018919552500e-23
1.127425128286278877e+01 7.616870907974821739e-23
1.130024979237081340e+01 7.538730114443228809e-23
1.132630825464019431e+01 7.462616717337254047e-23
1.135242680792245729e+01 7.388427516110511927e-23
1.137860559078793798e+01 7.316066405944713120e-23
1.140484474212651200e+01 7.245443809835122960e-23
1.143114440114834807e+01 7.176476161712924820e-23
1.145750470738461146e+01 7.109085435491192577e-23
1.148392580068824920e+01 7.043198715488733251e-23
1.151040782123470052e+01 6.978747804185362695e-23
1.153695090952265545e+01 6.915668863699847858e-23
1.156355520637479017e+01 6.853902087768396269e-23
1.159022085293852022e+01 6.793391401342077659e-23
1.161694799068675010e+01 6.734084185222830082e-23
1.164373676141861935e+01 6.675931023424182789e-23
1.167058730726026461e+01 6.618885471179203522e-23
1.169749977066554436e+01 6.562903841728038943e-23
1.172447429441685429e+01 6.507945010203669273e-23
1.175151102162580941e+01 6.453970233101329060e-23
1.177861009573406648e+01 6.400942981964031029e-23
1.180577166051404703e+01 6.348828790050014432e-23
1.183299586006971715e+01 6.297595110865206677e-23
1.186028283883734957e+01 6.247211187550089293e-23
1.188763274158628747e+01 6.197647932204931349e-23
1.191504571341970831e+01 6.148877814322409859e-23
1.194252189977540368e+01 6.100874757573075576e-23
1.197006144642655201e+01 6.053614044257712678e-23
1.199766449948246461e+01 6.007072226802635237e-23
1.202533120538940281e+01 5.961227045729397345e-23
1.205306171093132761e+01 5.916057353581015218e-23
1.208085616323067946e+01 5.871543044331926887e-23
1.210871470974917408e+01 5.827664987850009132e-23
1.213663749828856808e+01 5.784404969016286244e-23
1.216462467699145122e+01 5.741745631141269309e-23
1.219267639434203332e+01 5.699670423347708468e-23
1.222079279916693650e+01 5.658163551616971985e-23
1.224897404063594664e+01 5.617209933221588436e-23
1.227722026826288904e+01 5.576795154289046055e-23
1.230553163190631949e+01 5.536905430263322022e-23
1.233390828177039644e+01 5.497527569048758194e-23
1.236235036840564128e+01 5.458648936638934254e-23
1.239085804270974833e+01 5.420257425048464766e-23
1.241943145592838604e+01 5.382341422380179291e-23
1.244807075965598742e+01 5.344889784873398389e-23
